scope,key,modality,rank,assignment_count,expert
layer,5,vision,,860,113.0
layer,5,vision,,1267,114.0
layer,5,vision,,517,115.0
layer,5,vision,,517,116.0
layer,5,vision,,1401,117.0
layer,5,vision,,286,118.0
layer,5,vision,,1253,119.0
layer,5,vision,,1137,120.0
layer,5,vision,,1820,121.0
layer,5,vision,,582,122.0
layer,5,vision,,757,123.0
layer,5,vision,,2183,124.0
layer,5,vision,,711,125.0
layer,5,vision,,1011,126.0
layer,5,vision,,4863,127.0
layer,6,vision,0.0,34598,
layer,6,vision,1.0,33139,
layer,6,vision,2.0,36501,
layer,6,vision,3.0,23194,
layer,6,vision,,385,0.0
layer,6,vision,,1633,1.0
layer,6,vision,,1909,2.0
layer,6,vision,,1214,3.0
layer,6,vision,,326,4.0
layer,6,vision,,3169,5.0
layer,6,vision,,746,6.0
layer,6,vision,,242,7.0
layer,6,vision,,949,8.0
layer,6,vision,,444,9.0
layer,6,vision,,580,10.0
layer,6,vision,,393,11.0
layer,6,vision,,335,12.0
layer,6,vision,,189,13.0
layer,6,vision,,546,14.0
layer,6,vision,,914,15.0
layer,6,vision,,1937,16.0
layer,6,vision,,278,17.0
layer,6,vision,,1538,18.0
layer,6,vision,,954,19.0
layer,6,vision,,1938,20.0
layer,6,vision,,1921,21.0
layer,6,vision,,880,22.0
layer,6,vision,,250,23.0
layer,6,vision,,1099,24.0
layer,6,vision,,458,25.0
layer,6,vision,,528,26.0
layer,6,vision,,2379,27.0
layer,6,vision,,171,28.0
layer,6,vision,,3112,29.0
layer,6,vision,,1154,30.0
layer,6,vision,,2027,31.0
layer,6,vision,,3854,32.0
layer,6,vision,,837,33.0
layer,6,vision,,1783,34.0
layer,6,vision,,518,35.0
layer,6,vision,,41,36.0
layer,6,vision,,261,37.0
layer,6,vision,,261,38.0
layer,6,vision,,168,39.0
layer,6,vision,,3367,40.0
layer,6,vision,,197,41.0
layer,6,vision,,453,42.0
layer,6,vision,,572,43.0
layer,6,vision,,1599,44.0
layer,6,vision,,1855,45.0
layer,6,vision,,551,46.0
layer,6,vision,,211,47.0
layer,6,vision,,268,48.0
layer,6,vision,,1075,49.0
layer,6,vision,,293,50.0
layer,6,vision,,3005,51.0
layer,6,vision,,383,52.0
layer,6,vision,,1040,53.0
layer,6,vision,,248,54.0
layer,6,vision,,662,55.0
layer,6,vision,,1045,56.0
layer,6,vision,,1308,57.0
layer,6,vision,,379,58.0
layer,6,vision,,2825,59.0
layer,6,vision,,2993,60.0
layer,6,vision,,677,61.0
layer,6,vision,,281,62.0
layer,6,vision,,129,63.0
layer,6,vision,,1305,64.0
layer,6,vision,,172,65.0
layer,6,vision,,957,66.0
layer,6,vision,,1346,67.0
layer,6,vision,,2772,68.0
layer,6,vision,,1592,69.0
layer,6,vision,,1065,70.0
layer,6,vision,,500,71.0
layer,6,vision,,217,72.0
layer,6,vision,,2589,73.0
layer,6,vision,,2062,74.0
layer,6,vision,,297,75.0
layer,6,vision,,2279,76.0
layer,6,vision,,238,77.0
layer,6,vision,,950,78.0
layer,6,vision,,510,79.0
layer,6,vision,,3197,80.0
layer,6,vision,,1237,81.0
layer,6,vision,,832,82.0
layer,6,vision,,1019,83.0
layer,6,vision,,771,84.0
layer,6,vision,,472,85.0
layer,6,vision,,1109,86.0
layer,6,vision,,312,87.0
layer,6,vision,,491,88.0
layer,6,vision,,297,89.0
layer,6,vision,,2824,90.0
layer,6,vision,,1770,91.0
layer,6,vision,,1623,92.0
layer,6,vision,,375,93.0
layer,6,vision,,341,94.0
layer,6,vision,,980,95.0
layer,6,vision,,268,96.0
layer,6,vision,,652,97.0
layer,6,vision,,1033,98.0
layer,6,vision,,439,99.0
layer,6,vision,,573,100.0
layer,6,vision,,277,101.0
layer,6,vision,,1682,102.0
layer,6,vision,,733,103.0
layer,6,vision,,851,104.0
layer,6,vision,,629,105.0
layer,6,vision,,935,106.0
layer,6,vision,,1527,107.0
layer,6,vision,,1106,108.0
layer,6,vision,,381,109.0
layer,6,vision,,432,110.0
layer,6,vision,,754,111.0
layer,6,vision,,263,112.0
layer,6,vision,,1758,113.0
layer,6,vision,,600,114.0
layer,6,vision,,481,115.0
layer,6,vision,,285,116.0
layer,6,vision,,207,117.0
layer,6,vision,,156,118.0
layer,6,vision,,1193,119.0
layer,6,vision,,333,120.0
layer,6,vision,,1000,121.0
layer,6,vision,,1078,122.0
layer,6,vision,,1829,123.0
layer,6,vision,,48,124.0
layer,6,vision,,112,125.0
layer,6,vision,,706,126.0
layer,6,vision,,873,127.0
layer,7,vision,0.0,28438,
layer,7,vision,1.0,26351,
layer,7,vision,2.0,31311,
layer,7,vision,3.0,41332,
layer,7,vision,,1823,0.0
layer,7,vision,,342,1.0
layer,7,vision,,511,2.0
layer,7,vision,,2601,3.0
layer,7,vision,,411,4.0
layer,7,vision,,339,5.0
layer,7,vision,,652,6.0
layer,7,vision,,857,7.0
layer,7,vision,,565,8.0
layer,7,vision,,1339,9.0
layer,7,vision,,84,10.0
layer,7,vision,,314,11.0
layer,7,vision,,347,12.0
layer,7,vision,,616,13.0
layer,7,vision,,401,14.0
layer,7,vision,,1220,15.0
layer,7,vision,,1610,16.0
layer,7,vision,,353,17.0
layer,7,vision,,1331,18.0
layer,7,vision,,622,19.0
layer,7,vision,,260,20.0
layer,7,vision,,206,21.0
layer,7,vision,,263,22.0
layer,7,vision,,1071,23.0
layer,7,vision,,237,24.0
layer,7,vision,,626,25.0
layer,7,vision,,357,26.0
layer,7,vision,,770,27.0
layer,7,vision,,2493,28.0
layer,7,vision,,1294,29.0
layer,7,vision,,3304,30.0
layer,7,vision,,1219,31.0
layer,7,vision,,421,32.0
layer,7,vision,,172,33.0
layer,7,vision,,791,34.0
layer,7,vision,,1053,35.0
layer,7,vision,,351,36.0
layer,7,vision,,4016,37.0
layer,7,vision,,384,38.0
layer,7,vision,,1327,39.0
layer,7,vision,,60,40.0
layer,7,vision,,125,41.0
layer,7,vision,,1973,42.0
layer,7,vision,,270,43.0
layer,7,vision,,1106,44.0
layer,7,vision,,361,45.0
layer,7,vision,,633,46.0
layer,7,vision,,258,47.0
layer,7,vision,,653,48.0
layer,7,vision,,346,49.0
layer,7,vision,,537,50.0
layer,7,vision,,467,51.0
layer,7,vision,,458,52.0
layer,7,vision,,610,53.0
layer,7,vision,,1483,54.0
layer,7,vision,,1746,55.0
layer,7,vision,,800,56.0
layer,7,vision,,1475,57.0
layer,7,vision,,442,58.0
layer,7,vision,,981,59.0
layer,7,vision,,627,60.0
layer,7,vision,,112,61.0
layer,7,vision,,872,62.0
layer,7,vision,,1441,63.0
layer,7,vision,,391,64.0
layer,7,vision,,1572,65.0
layer,7,vision,,1067,66.0
layer,7,vision,,933,67.0
layer,7,vision,,2364,68.0
layer,7,vision,,431,69.0
layer,7,vision,,1434,70.0
layer,7,vision,,2630,71.0
layer,7,vision,,1122,72.0
layer,7,vision,,459,73.0
layer,7,vision,,1049,74.0
layer,7,vision,,229,75.0
layer,7,vision,,272,76.0
layer,7,vision,,1283,77.0
layer,7,vision,,2038,78.0
layer,7,vision,,753,79.0
layer,7,vision,,1831,80.0
layer,7,vision,,1982,81.0
layer,7,vision,,211,82.0
layer,7,vision,,650,83.0
layer,7,vision,,42,84.0
layer,7,vision,,2136,85.0
layer,7,vision,,418,86.0
layer,7,vision,,440,87.0
layer,7,vision,,343,88.0
layer,7,vision,,598,89.0
layer,7,vision,,691,90.0
layer,7,vision,,1816,91.0
layer,7,vision,,1099,92.0
layer,7,vision,,408,93.0
layer,7,vision,,231,94.0
layer,7,vision,,388,95.0
layer,7,vision,,1482,96.0
layer,7,vision,,2473,97.0
layer,7,vision,,2031,98.0
layer,7,vision,,1397,99.0
layer,7,vision,,920,100.0
layer,7,vision,,783,101.0
layer,7,vision,,204,102.0
layer,7,vision,,1609,103.0
layer,7,vision,,765,104.0
layer,7,vision,,2004,105.0
layer,7,vision,,573,106.0
layer,7,vision,,3967,107.0
layer,7,vision,,359,108.0
layer,7,vision,,1243,109.0
layer,7,vision,,436,110.0
layer,7,vision,,1281,111.0
layer,7,vision,,617,112.0
layer,7,vision,,1065,113.0
layer,7,vision,,1594,114.0
layer,7,vision,,1916,115.0
layer,7,vision,,892,116.0
layer,7,vision,,4210,117.0
layer,7,vision,,2241,118.0
layer,7,vision,,812,119.0
layer,7,vision,,970,120.0
layer,7,vision,,127,121.0
layer,7,vision,,865,122.0
layer,7,vision,,442,123.0
layer,7,vision,,906,124.0
layer,7,vision,,588,125.0
layer,7,vision,,539,126.0
layer,7,vision,,2021,127.0
layer,8,vision,0.0,30431,
layer,8,vision,1.0,38616,
layer,8,vision,2.0,29298,
layer,8,vision,3.0,29087,
layer,8,vision,,284,0.0
layer,8,vision,,1316,1.0
layer,8,vision,,427,2.0
layer,8,vision,,321,3.0
layer,8,vision,,983,4.0
layer,8,vision,,1802,5.0
layer,8,vision,,618,6.0
layer,8,vision,,2518,7.0
layer,8,vision,,469,8.0
layer,8,vision,,724,9.0
layer,8,vision,,703,10.0
layer,8,vision,,618,11.0
layer,8,vision,,1717,12.0
layer,8,vision,,440,13.0
layer,8,vision,,795,14.0
layer,8,vision,,723,15.0
layer,8,vision,,1596,16.0
layer,8,vision,,491,17.0
layer,8,vision,,1237,18.0
layer,8,vision,,884,19.0
layer,8,vision,,1608,20.0
layer,8,vision,,411,21.0
layer,8,vision,,641,22.0
layer,8,vision,,1068,23.0
layer,8,vision,,823,24.0
layer,8,vision,,1144,25.0
layer,8,vision,,217,26.0
layer,8,vision,,592,27.0
layer,8,vision,,808,28.0
layer,8,vision,,1239,29.0
layer,8,vision,,402,30.0
layer,8,vision,,2812,31.0
layer,8,vision,,160,32.0
layer,8,vision,,666,33.0
layer,8,vision,,1479,34.0
layer,8,vision,,545,35.0
layer,8,vision,,459,36.0
layer,8,vision,,322,37.0
layer,8,vision,,2023,38.0
layer,8,vision,,513,39.0
layer,8,vision,,1870,40.0
layer,8,vision,,4080,41.0
layer,8,vision,,502,42.0
layer,8,vision,,4068,43.0
layer,8,vision,,746,44.0
layer,8,vision,,566,45.0
layer,8,vision,,1277,46.0
layer,8,vision,,594,47.0
layer,8,vision,,933,48.0
layer,8,vision,,3412,49.0
layer,8,vision,,1080,50.0
layer,8,vision,,322,51.0
layer,8,vision,,1209,52.0
layer,8,vision,,475,53.0
layer,8,vision,,574,54.0
layer,8,vision,,367,55.0
layer,8,vision,,514,56.0
layer,8,vision,,560,57.0
layer,8,vision,,2579,58.0
layer,8,vision,,824,59.0
layer,8,vision,,2405,60.0
layer,8,vision,,702,61.0
layer,8,vision,,600,62.0
layer,8,vision,,2190,63.0
layer,8,vision,,724,64.0
layer,8,vision,,958,65.0
layer,8,vision,,2426,66.0
layer,8,vision,,958,67.0
layer,8,vision,,1359,68.0
layer,8,vision,,779,69.0
layer,8,vision,,451,70.0
layer,8,vision,,2040,71.0
layer,8,vision,,917,72.0
layer,8,vision,,2322,73.0
layer,8,vision,,687,74.0
layer,8,vision,,191,75.0
layer,8,vision,,311,76.0
layer,8,vision,,258,77.0
layer,8,vision,,1061,78.0
layer,8,vision,,617,79.0
layer,8,vision,,198,80.0
layer,8,vision,,2179,81.0
layer,8,vision,,815,82.0
layer,8,vision,,402,83.0
layer,8,vision,,904,84.0
layer,8,vision,,633,85.0
layer,8,vision,,213,86.0
layer,8,vision,,1028,87.0
layer,8,vision,,1710,88.0
layer,8,vision,,1222,89.0
layer,8,vision,,295,90.0
layer,8,vision,,579,91.0
layer,8,vision,,719,92.0
layer,8,vision,,807,93.0
layer,8,vision,,1039,94.0
layer,8,vision,,496,95.0
layer,8,vision,,2360,96.0
layer,8,vision,,2237,97.0
layer,8,vision,,1731,98.0
layer,8,vision,,1201,99.0
layer,8,vision,,205,100.0
layer,8,vision,,957,101.0
layer,8,vision,,708,102.0
layer,8,vision,,507,103.0
layer,8,vision,,225,104.0
layer,8,vision,,88,105.0
layer,8,vision,,504,106.0
layer,8,vision,,1700,107.0
layer,8,vision,,481,108.0
layer,8,vision,,1289,109.0
layer,8,vision,,472,110.0
layer,8,vision,,847,111.0
layer,8,vision,,1343,112.0
layer,8,vision,,261,113.0
layer,8,vision,,521,114.0
layer,8,vision,,387,115.0
layer,8,vision,,1233,116.0
layer,8,vision,,449,117.0
layer,8,vision,,774,118.0
layer,8,vision,,1248,119.0
layer,8,vision,,719,120.0
layer,8,vision,,938,121.0
layer,8,vision,,344,122.0
layer,8,vision,,631,123.0
layer,8,vision,,828,124.0
layer,8,vision,,1320,125.0
layer,8,vision,,1166,126.0
layer,8,vision,,1413,127.0
layer,9,vision,0.0,32527,
layer,9,vision,1.0,35285,
layer,9,vision,2.0,31540,
layer,9,vision,3.0,28080,
layer,9,vision,,437,0.0
layer,9,vision,,491,1.0
layer,9,vision,,448,2.0
layer,9,vision,,1666,3.0
layer,9,vision,,395,4.0
layer,9,vision,,343,5.0
layer,9,vision,,992,6.0
layer,9,vision,,742,7.0
layer,9,vision,,887,8.0
layer,9,vision,,847,9.0
layer,9,vision,,1394,10.0
layer,9,vision,,564,11.0
layer,9,vision,,4149,12.0
layer,9,vision,,395,13.0
layer,9,vision,,579,14.0
layer,9,vision,,320,15.0
layer,9,vision,,770,16.0
layer,9,vision,,150,17.0
layer,9,vision,,1191,18.0
layer,9,vision,,1370,19.0
layer,9,vision,,207,20.0
layer,9,vision,,739,21.0
layer,9,vision,,624,22.0
layer,9,vision,,723,23.0
layer,9,vision,,562,24.0
layer,9,vision,,1244,25.0
layer,9,vision,,926,26.0
layer,9,vision,,2379,27.0
layer,9,vision,,2020,28.0
layer,9,vision,,1220,29.0
layer,9,vision,,2055,30.0
layer,9,vision,,1698,31.0
layer,9,vision,,2182,32.0
layer,9,vision,,586,33.0
layer,9,vision,,191,34.0
layer,9,vision,,364,35.0
layer,9,vision,,1214,36.0
layer,9,vision,,404,37.0
layer,9,vision,,557,38.0
layer,9,vision,,849,39.0
layer,9,vision,,1806,40.0
layer,9,vision,,878,41.0
layer,9,vision,,2476,42.0
layer,9,vision,,867,43.0
layer,9,vision,,821,44.0
layer,9,vision,,741,45.0
layer,9,vision,,1876,46.0
layer,9,vision,,3860,47.0
layer,9,vision,,361,48.0
layer,9,vision,,587,49.0
layer,9,vision,,845,50.0
layer,9,vision,,1221,51.0
layer,9,vision,,507,52.0
layer,9,vision,,336,53.0
layer,9,vision,,3783,54.0
layer,9,vision,,348,55.0
layer,9,vision,,420,56.0
layer,9,vision,,1060,57.0
layer,9,vision,,940,58.0
layer,9,vision,,2241,59.0
layer,9,vision,,649,60.0
layer,9,vision,,1369,61.0
layer,9,vision,,457,62.0
layer,9,vision,,489,63.0
layer,9,vision,,468,64.0
layer,9,vision,,240,65.0
layer,9,vision,,458,66.0
layer,9,vision,,602,67.0
layer,9,vision,,800,68.0
layer,9,vision,,772,69.0
layer,9,vision,,180,70.0
layer,9,vision,,352,71.0
layer,9,vision,,1795,72.0
layer,9,vision,,1070,73.0
layer,9,vision,,2093,74.0
layer,9,vision,,1755,75.0
layer,9,vision,,116,76.0
layer,9,vision,,686,77.0
layer,9,vision,,1667,78.0
layer,9,vision,,878,79.0
layer,9,vision,,268,80.0
layer,9,vision,,1169,81.0
layer,9,vision,,1424,82.0
layer,9,vision,,1817,83.0
layer,9,vision,,166,84.0
layer,9,vision,,562,85.0
layer,9,vision,,943,86.0
layer,9,vision,,523,87.0
layer,9,vision,,1540,88.0
layer,9,vision,,913,89.0
layer,9,vision,,3413,90.0
layer,9,vision,,876,91.0
layer,9,vision,,353,92.0
layer,9,vision,,1912,93.0
layer,9,vision,,744,94.0
layer,9,vision,,985,95.0
layer,9,vision,,539,96.0
layer,9,vision,,261,97.0
layer,9,vision,,1028,98.0
layer,9,vision,,71,99.0
layer,9,vision,,523,100.0
layer,9,vision,,2289,101.0
layer,9,vision,,451,102.0
layer,9,vision,,607,103.0
layer,9,vision,,635,104.0
layer,9,vision,,769,105.0
layer,9,vision,,1029,106.0
layer,9,vision,,691,107.0
layer,9,vision,,1356,108.0
layer,9,vision,,339,109.0
layer,9,vision,,979,110.0
layer,9,vision,,879,111.0
layer,9,vision,,2811,112.0
layer,9,vision,,474,113.0
layer,9,vision,,1198,114.0
layer,9,vision,,348,115.0
layer,9,vision,,865,116.0
layer,9,vision,,1906,117.0
layer,9,vision,,889,118.0
layer,9,vision,,523,119.0
layer,9,vision,,1341,120.0
layer,9,vision,,1833,121.0
layer,9,vision,,357,122.0
layer,9,vision,,269,123.0
layer,9,vision,,399,124.0
layer,9,vision,,737,125.0
layer,9,vision,,1197,126.0
layer,9,vision,,487,127.0
layer,10,vision,0.0,30324,
layer,10,vision,1.0,34512,
layer,10,vision,2.0,32438,
layer,10,vision,3.0,30158,
layer,10,vision,,1317,0.0
layer,10,vision,,901,1.0
layer,10,vision,,600,2.0
layer,10,vision,,1034,3.0
layer,10,vision,,672,4.0
layer,10,vision,,727,5.0
layer,10,vision,,768,6.0
layer,10,vision,,1194,7.0
layer,10,vision,,1329,8.0
layer,10,vision,,207,9.0
layer,10,vision,,901,10.0
layer,10,vision,,2588,11.0
layer,10,vision,,250,12.0
layer,10,vision,,430,13.0
layer,10,vision,,981,14.0
layer,10,vision,,1731,15.0
layer,10,vision,,527,16.0
layer,10,vision,,879,17.0
layer,10,vision,,690,18.0
layer,10,vision,,406,19.0
layer,10,vision,,1058,20.0
layer,10,vision,,1062,21.0
layer,10,vision,,1048,22.0
layer,10,vision,,567,23.0
layer,10,vision,,2308,24.0
layer,10,vision,,781,25.0
layer,10,vision,,591,26.0
layer,10,vision,,444,27.0
layer,10,vision,,473,28.0
layer,10,vision,,1959,29.0
layer,10,vision,,683,30.0
layer,10,vision,,1218,31.0
layer,10,vision,,435,32.0
layer,10,vision,,886,33.0
layer,10,vision,,706,34.0
layer,10,vision,,692,35.0
layer,10,vision,,1697,36.0
layer,10,vision,,1265,37.0
layer,10,vision,,188,38.0
layer,10,vision,,555,39.0
layer,10,vision,,635,40.0
layer,10,vision,,1502,41.0
layer,10,vision,,966,42.0
layer,10,vision,,959,43.0
layer,10,vision,,1242,44.0
layer,10,vision,,1926,45.0
layer,10,vision,,1424,46.0
layer,10,vision,,3025,47.0
layer,10,vision,,450,48.0
layer,10,vision,,1379,49.0
layer,10,vision,,98,50.0
layer,10,vision,,1601,51.0
layer,10,vision,,426,52.0
layer,10,vision,,850,53.0
layer,10,vision,,560,54.0
layer,10,vision,,3498,55.0
layer,10,vision,,1356,56.0
layer,10,vision,,2388,57.0
layer,10,vision,,751,58.0
layer,10,vision,,1245,59.0
layer,10,vision,,137,60.0
layer,10,vision,,1029,61.0
layer,10,vision,,325,62.0
layer,10,vision,,316,63.0
layer,10,vision,,707,64.0
layer,10,vision,,2849,65.0
layer,10,vision,,422,66.0
layer,10,vision,,589,67.0
layer,10,vision,,515,68.0
layer,10,vision,,468,69.0
layer,10,vision,,902,70.0
layer,10,vision,,3056,71.0
layer,10,vision,,1376,72.0
layer,10,vision,,1151,73.0
layer,10,vision,,784,74.0
layer,10,vision,,462,75.0
layer,10,vision,,1153,76.0
layer,10,vision,,290,77.0
layer,10,vision,,336,78.0
layer,10,vision,,1761,79.0
layer,10,vision,,489,80.0
layer,10,vision,,381,81.0
layer,10,vision,,765,82.0
layer,10,vision,,831,83.0
layer,10,vision,,809,84.0
layer,10,vision,,546,85.0
layer,10,vision,,2179,86.0
layer,10,vision,,1078,87.0
layer,10,vision,,908,88.0
layer,10,vision,,362,89.0
layer,10,vision,,1478,90.0
layer,10,vision,,341,91.0
layer,10,vision,,908,92.0
layer,10,vision,,3776,93.0
layer,10,vision,,258,94.0
layer,10,vision,,508,95.0
layer,10,vision,,1793,96.0
layer,10,vision,,1068,97.0
layer,10,vision,,1028,98.0
layer,10,vision,,1063,99.0
layer,10,vision,,1169,100.0
layer,10,vision,,937,101.0
layer,10,vision,,632,102.0
layer,10,vision,,661,103.0
layer,10,vision,,2421,104.0
layer,10,vision,,562,105.0
layer,10,vision,,1314,106.0
layer,10,vision,,508,107.0
layer,10,vision,,1017,108.0
layer,10,vision,,1111,109.0
layer,10,vision,,1160,110.0
layer,10,vision,,1713,111.0
layer,10,vision,,607,112.0
layer,10,vision,,656,113.0
layer,10,vision,,283,114.0
layer,10,vision,,206,115.0
layer,10,vision,,719,116.0
layer,10,vision,,2087,117.0
layer,10,vision,,478,118.0
layer,10,vision,,306,119.0
layer,10,vision,,353,120.0
layer,10,vision,,676,121.0
layer,10,vision,,1409,122.0
layer,10,vision,,1190,123.0
layer,10,vision,,794,124.0
layer,10,vision,,1260,125.0
layer,10,vision,,468,126.0
layer,10,vision,,509,127.0
layer,11,vision,0.0,36246,
layer,11,vision,1.0,35233,
layer,11,vision,2.0,28967,
layer,11,vision,3.0,26986,
layer,11,vision,,1128,0.0
layer,11,vision,,2109,1.0
layer,11,vision,,1209,2.0
layer,11,vision,,1346,3.0
layer,11,vision,,522,4.0
layer,11,vision,,586,5.0
layer,11,vision,,712,6.0
layer,11,vision,,684,7.0
layer,11,vision,,471,8.0
layer,11,vision,,240,9.0
layer,11,vision,,1491,10.0
layer,11,vision,,230,11.0
layer,11,vision,,534,12.0
layer,11,vision,,755,13.0
layer,11,vision,,1269,14.0
layer,11,vision,,760,15.0
layer,11,vision,,403,16.0
layer,11,vision,,484,17.0
layer,11,vision,,1409,18.0
layer,11,vision,,1198,19.0
layer,11,vision,,386,20.0
layer,11,vision,,2040,21.0
layer,11,vision,,577,22.0
layer,11,vision,,757,23.0
layer,11,vision,,481,24.0
layer,11,vision,,3983,25.0
layer,11,vision,,1572,26.0
layer,11,vision,,3543,27.0
layer,11,vision,,395,28.0
layer,11,vision,,772,29.0
layer,11,vision,,2965,30.0
layer,11,vision,,1235,31.0
layer,11,vision,,2062,32.0
layer,11,vision,,334,33.0
layer,11,vision,,4183,34.0
layer,11,vision,,2058,35.0
layer,11,vision,,1375,36.0
layer,11,vision,,500,37.0
layer,11,vision,,99,38.0
layer,11,vision,,322,39.0
layer,11,vision,,2340,40.0
layer,11,vision,,1286,41.0
layer,11,vision,,1364,42.0
layer,11,vision,,306,43.0
layer,11,vision,,2336,44.0
layer,11,vision,,938,45.0
layer,11,vision,,578,46.0
layer,11,vision,,476,47.0
layer,11,vision,,444,48.0
layer,11,vision,,560,49.0
layer,11,vision,,370,50.0
layer,11,vision,,1442,51.0
layer,11,vision,,443,52.0
layer,11,vision,,524,53.0
layer,11,vision,,761,54.0
layer,11,vision,,1015,55.0
layer,11,vision,,288,56.0
layer,11,vision,,1909,57.0
layer,11,vision,,644,58.0
layer,11,vision,,2276,59.0
layer,11,vision,,735,60.0
layer,11,vision,,1073,61.0
layer,11,vision,,1496,62.0
layer,11,vision,,696,63.0
layer,11,vision,,2246,64.0
layer,11,vision,,549,65.0
layer,11,vision,,225,66.0
layer,11,vision,,803,67.0
layer,11,vision,,926,68.0
layer,11,vision,,450,69.0
layer,11,vision,,569,70.0
layer,11,vision,,471,71.0
layer,11,vision,,702,72.0
layer,11,vision,,1583,73.0
layer,11,vision,,1620,74.0
layer,11,vision,,973,75.0
layer,11,vision,,925,76.0
layer,11,vision,,411,77.0
layer,11,vision,,441,78.0
layer,11,vision,,789,79.0
layer,11,vision,,2299,80.0
layer,11,vision,,1677,81.0
layer,11,vision,,692,82.0
layer,11,vision,,172,83.0
layer,11,vision,,980,84.0
layer,11,vision,,474,85.0
layer,11,vision,,699,86.0
layer,11,vision,,1326,87.0
layer,11,vision,,1509,88.0
layer,11,vision,,433,89.0
layer,11,vision,,499,90.0
layer,11,vision,,1654,91.0
layer,11,vision,,658,92.0
layer,11,vision,,1072,93.0
layer,11,vision,,642,94.0
layer,11,vision,,498,95.0
layer,11,vision,,376,96.0
layer,11,vision,,1027,97.0
layer,11,vision,,495,98.0
layer,11,vision,,456,99.0
layer,11,vision,,1036,100.0
layer,11,vision,,652,101.0
layer,11,vision,,509,102.0
layer,11,vision,,2272,103.0
layer,11,vision,,1375,104.0
layer,11,vision,,492,105.0
layer,11,vision,,1173,106.0
layer,11,vision,,517,107.0
layer,11,vision,,245,108.0
layer,11,vision,,376,109.0
layer,11,vision,,880,110.0
layer,11,vision,,311,111.0
layer,11,vision,,1264,112.0
layer,11,vision,,1884,113.0
layer,11,vision,,1169,114.0
layer,11,vision,,474,115.0
layer,11,vision,,636,116.0
layer,11,vision,,523,117.0
layer,11,vision,,1400,118.0
layer,11,vision,,1519,119.0
layer,11,vision,,734,120.0
layer,11,vision,,447,121.0
layer,11,vision,,788,122.0
layer,11,vision,,582,123.0
layer,11,vision,,596,124.0
layer,11,vision,,413,125.0
layer,11,vision,,1299,126.0
layer,11,vision,,1066,127.0
layer,12,vision,0.0,32415,
layer,12,vision,1.0,27681,
layer,12,vision,2.0,36292,
layer,12,vision,3.0,31044,
layer,12,vision,,1259,0.0
layer,12,vision,,553,1.0
layer,12,vision,,588,2.0
layer,12,vision,,847,3.0
layer,12,vision,,513,4.0
layer,12,vision,,1394,5.0
layer,12,vision,,1389,6.0
